age,sex,subject,slide,order,choice,rt,displaydiff,accuracy
20.0,Female,e6c612e,3,21,left,821,-7,True
20.0,Female,e6c612e,3,22,left,920,-5,True
20.0,Female,e6c612e,3,23,right,1918,-3,False
20.0,Female,e6c612e,3,24,left,2130,-16,True
20.0,Female,e6c612e,3,25,right,1708,2,True
20.0,Female,e6c612e,3,26,right,1414,4,True
20.0,Female,e6c612e,3,28,right,1016,14,True
20.0,Female,e6c612e,3,29,left,909,3,False
20.0,Female,e6c612e,3,30,right,1344,2,True
20.0,Female,e6c612e,3,31,left,1037,-6,True
20.0,Female,e6c612e,3,32,right,1101,6,True
20.0,Female,e6c612e,3,33,left,1371,-2,True
20.0,Female,e6c612e,3,34,right,1410,-3,False
20.0,Female,e6c612e,3,35,left,2336,-4,True
20.0,Female,e6c612e,3,36,right,777,12,True
20.0,Female,e6c612e,3,37,left,1051,-5,True
20.0,Female,e6c612e,3,38,right,1238,6,True
20.0,Female,e6c612e,3,39,left,985,-7,True
20.0,Female,e6c612e,3,40,left,769,-14,True
20.0,Female,e6c612e,3,41,right,840,17,True
20.0,Female,e6c612e,3,42,right,1327,6,True
20.0,Female,e6c612e,3,43,right,1016,13,True
20.0,Female,e6c612e,3,44,left,1138,-11,True
20.0,Female,e6c612e,3,45,left,1612,-12,True
20.0,Female,e6c612e,3,46,left,731,-13,True
20.0,Female,e6c612e,3,47,left,956,-2,True
20.0,Female,e6c612e,3,48,right,1162,1,True
20.0,Female,e6c612e,3,49,right,1362,-3,False
20.0,Female,e6c612e,3,50,right,1566,-4,False
20.0,Female,e6c612e,3,51,left,1026,-4,True
20.0,Female,e6c612e,3,52,right,856,-1,False
20.0,Female,e6c612e,3,53,right,1001,-1,False
20.0,Female,e6c612e,3,54,right,729,7,True
20.0,Female,e6c612e,3,55,left,2062,-1,True
20.0,Female,e6c612e,3,56,right,2306,-9,False
20.0,Female,e6c612e,3,57,left,834,-14,True
20.0,Female,e6c612e,3,58,left,896,-10,True
20.0,Female,e6c612e,3,59,right,888,4,True
20.0,Female,e6c612e,3,60,right,729,14,True
20.0,Female,e6c612e,3,61,left,1458,-1,True
20.0,Female,e6c612e,3,62,left,1003,-5,True
20.0,Female,e6c612e,3,63,left,972,-17,True
20.0,Female,e6c612e,3,64,left,878,-17,True
20.0,Female,e6c612e,3,65,left,861,-13,True
20.0,Female,e6c612e,3,66,left,1083,-13,True
20.0,Female,e6c612e,3,67,right,1145,-9,False
20.0,Female,e6c612e,3,68,right,838,2,True
20.0,Female,e6c612e,3,69,left,1147,-11,True
20.0,Female,e6c612e,3,70,left,869,-10,True
20.0,Female,e6c612e,3,71,left,1129,-5,True
20.0,Female,e6c612e,3,72,right,770,-1,False
20.0,Female,e6c612e,3,73,right,1901,-11,False
20.0,Female,e6c612e,3,74,right,1877,-1,False
20.0,Female,e6c612e,3,75,right,713,-3,False
20.0,Female,e6c612e,3,76,left,977,-12,True
20.0,Female,e6c612e,3,77,left,1052,-2,True
20.0,Female,e6c612e,3,78,right,888,6,True
20.0,Female,e6c612e,3,79,right,900,-3,False
20.0,Female,e6c612e,3,80,left,1163,2,False
20.0,Female,e6c612e,3,81,right,1113,3,True
20.0,Female,e6c612e,3,82,left,1147,-10,True
20.0,Female,e6c612e,3,83,right,791,5,True
20.0,Female,e6c612e,3,84,left,1249,-9,True
20.0,Female,e6c612e,3,85,right,849,-2,False
20.0,Female,e6c612e,3,86,left,1297,-6,True
20.0,Female,e6c612e,3,87,right,1566,2,True
20.0,Female,e6c612e,3,88,left,1338,-13,True
20.0,Female,e6c612e,3,89,right,864,11,True
20.0,Female,e6c612e,3,90,right,1478,-4,False
20.0,Female,e6c612e,3,91,right,852,7,True
20.0,Female,e6c612e,3,92,right,811,6,True
20.0,Female,e6c612e,3,93,right,913,10,True
20.0,Female,e6c612e,3,94,left,1609,2,False
20.0,Female,e6c612e,3,95,right,767,14,True
20.0,Female,e6c612e,3,96,left,2076,-6,True
20.0,Female,e6c612e,3,97,right,1328,-9,False
20.0,Female,e6c612e,3,98,right,833,-7,False
20.0,Female,e6c612e,3,99,right,1282,6,True
20.0,Female,e6c612e,4,0,left,1966,-2,True
20.0,Female,e6c612e,4,1,right,822,14,True
20.0,Female,e6c612e,4,2,right,662,12,True
20.0,Female,e6c612e,4,3,left,1077,-13,True
20.0,Female,e6c612e,4,4,right,833,7,True
20.0,Female,e6c612e,4,5,right,896,6,True
20.0,Female,e6c612e,4,6,right,1828,-4,False
20.0,Female,e6c612e,4,7,left,1388,-16,True
20.0,Female,e6c612e,4,8,left,1160,-11,True
20.0,Female,e6c612e,4,9,right,809,7,True
20.0,Female,e6c612e,4,10,right,1258,5,True
20.0,Female,e6c612e,4,11,right,2490,4,True
20.0,Female,e6c612e,4,12,right,1000,3,True
20.0,Female,e6c612e,4,13,left,1108,-7,True
20.0,Female,e6c612e,4,14,right,1769,-12,False
20.0,Female,e6c612e,4,15,right,1077,-3,False
20.0,Female,e6c612e,4,16,right,1882,-3,False
20.0,Female,e6c612e,4,17,left,1379,-5,True
20.0,Female,e6c612e,4,18,right,1361,-8,False
20.0,Female,e6c612e,4,19,right,1029,3,True
20.0,Female,e6c612e,4,20,right,1170,7,True
20.0,Female,e6c612e,4,21,left,1273,-4,True
20.0,Female,e6c612e,4,22,right,1143,-5,False
20.0,Female,e6c612e,4,23,left,2305,-3,True
20.0,Female,e6c612e,4,24,right,778,3,True
20.0,Female,e6c612e,4,25,right,868,14,True
20.0,Female,e6c612e,4,26,right,696,14,True
20.0,Female,e6c612e,4,27,right,793,3,True
20.0,Female,e6c612e,4,28,right,1136,2,True
20.0,Female,e6c612e,4,29,left,1433,9,False
20.0,Female,e6c612e,4,30,right,1014,1,True
20.0,Female,e6c612e,4,31,right,2312,6,True
20.0,Female,e6c612e,4,32,left,1357,-7,True
20.0,Female,e6c612e,4,33,right,1641,-9,False
20.0,Female,e6c612e,4,34,right,1227,5,True
20.0,Female,e6c612e,4,35,right,929,1,True
20.0,Female,e6c612e,4,36,left,1169,-16,True
20.0,Female,e6c612e,4,37,right,1128,-4,False
20.0,Female,e6c612e,4,38,right,1582,-4,False
20.0,Female,e6c612e,4,39,left,1048,-16,True
20.0,Female,e6c612e,4,40,left,964,-6,True
20.0,Female,e6c612e,4,41,left,855,-10,True
20.0,Female,e6c612e,4,42,right,853,8,True
20.0,Female,e6c612e,4,43,right,1351,3,True
20.0,Female,e6c612e,4,44,right,1038,-1,False
20.0,Female,e6c612e,4,45,left,1053,-1,True
20.0,Female,e6c612e,4,46,right,1109,2,True
20.0,Female,e6c612e,4,47,left,991,-18,True
20.0,Female,e6c612e,4,48,right,977,5,True
20.0,Female,e6c612e,4,49,right,931,-1,False
20.0,Female,e6c612e,4,50,left,994,-13,True
20.0,Female,e6c612e,4,51,right,1114,-5,False
20.0,Female,e6c612e,4,52,right,1525,9,True
20.0,Female,e6c612e,4,53,right,1059,-2,False
20.0,Female,e6c612e,4,54,right,919,8,True
20.0,Female,e6c612e,4,55,right,990,7,True
20.0,Female,e6c612e,4,56,right,1671,13,True
20.0,Female,e6c612e,4,57,right,1064,5,True
20.0,Female,e6c612e,4,58,right,1076,11,True
20.0,Female,e6c612e,4,59,left,1274,-12,True
20.0,Female,e6c612e,4,60,right,865,1,True
20.0,Female,e6c612e,4,61,left,1022,-12,True
20.0,Female,e6c612e,4,62,right,2080,4,True
20.0,Female,e6c612e,4,63,right,1324,8,True
20.0,Female,e6c612e,4,64,right,1764,4,True
20.0,Female,e6c612e,4,65,left,1180,-6,True
20.0,Female,e6c612e,4,66,left,942,-12,True
20.0,Female,e6c612e,4,67,left,929,-15,True
20.0,Female,e6c612e,4,68,right,1023,12,True
20.0,Female,e6c612e,4,69,left,2377,1,False
20.0,Female,e6c612e,4,70,right,886,5,True
20.0,Female,e6c612e,4,71,left,984,-3,True
20.0,Female,e6c612e,4,72,right,1449,4,True
20.0,Female,e6c612e,4,73,left,1391,-2,True
20.0,Female,e6c612e,4,74,left,1125,-10,True
20.0,Female,e6c612e,4,75,left,1300,-3,True
20.0,Female,e6c612e,4,76,right,904,-4,False
20.0,Female,e6c612e,4,77,right,1054,5,True
20.0,Female,e6c612e,4,78,right,1030,3,True
20.0,Female,e6c612e,4,79,left,1329,-11,True
20.0,Female,e6c612e,4,80,right,870,12,True
20.0,Female,e6c612e,4,81,left,1433,-4,True
20.0,Female,e6c612e,4,82,left,1458,-14,True
20.0,Female,e6c612e,4,83,left,3166,-7,True
20.0,Female,e6c612e,4,84,right,2743,2,True
20.0,Female,e6c612e,4,85,left,1021,3,False
20.0,Female,e6c612e,4,86,right,857,6,True
20.0,Female,e6c612e,4,87,right,1055,1,True
20.0,Female,e6c612e,4,88,right,1134,3,True
20.0,Female,e6c612e,4,89,left,1658,7,False
20.0,Female,e6c612e,4,90,left,1244,-7,True
20.0,Female,e6c612e,4,91,right,1021,6,True
20.0,Female,e6c612e,4,92,right,836,5,True
20.0,Female,e6c612e,4,93,right,815,-1,False
20.0,Female,e6c612e,4,94,right,888,5,True
20.0,Female,e6c612e,4,95,left,1086,-9,True
20.0,Female,e6c612e,4,96,left,745,-6,True
20.0,Female,e6c612e,4,97,right,934,6,True
20.0,Female,e6c612e,4,98,right,1760,4,True
20.0,Female,e6c612e,4,99,right,1036,13,True
18.0,Male,b8f4e21,0,0,left,2615,-6,True
18.0,Male,b8f4e21,0,1,left,1971,-15,True
18.0,Male,b8f4e21,0,2,left,2304,-8,True
18.0,Male,b8f4e21,0,3,left,2037,-7,True
18.0,Male,b8f4e21,0,4,right,1634,2,True
18.0,Male,b8f4e21,0,5,left,1123,-9,True
18.0,Male,b8f4e21,0,6,right,851,-3,False
18.0,Male,b8f4e21,0,7,right,801,-1,False
18.0,Male,b8f4e21,0,8,right,926,1,True
18.0,Male,b8f4e21,0,9,left,1500,6,False
18.0,Male,b8f4e21,0,10,right,884,-4,False
18.0,Male,b8f4e21,0,11,right,987,14,True
18.0,Male,b8f4e21,0,12,left,1122,-4,True
18.0,Male,b8f4e21,0,13,right,1098,-4,False
18.0,Male,b8f4e21,0,14,right,905,12,True
18.0,Male,b8f4e21,0,15,left,908,-4,True
18.0,Male,b8f4e21,0,16,left,1051,-11,True
18.0,Male,b8f4e21,0,17,right,1090,2,True
18.0,Male,b8f4e21,0,18,right,964,4,True
18.0,Male,b8f4e21,0,19,left,804,-7,True
18.0,Male,b8f4e21,0,20,right,786,14,True
18.0,Male,b8f4e21,0,21,right,820,13,True
18.0,Male,b8f4e21,0,22,right,923,11,True
18.0,Male,b8f4e21,0,23,left,1043,-5,True
18.0,Male,b8f4e21,0,24,right,812,5,True
18.0,Male,b8f4e21,0,25,right,1780,3,True
18.0,Male,b8f4e21,0,26,right,1171,12,True
18.0,Male,b8f4e21,0,27,right,1498,-3,False
18.0,Male,b8f4e21,0,28,left,1549,-4,True
18.0,Male,b8f4e21,0,29,right,1292,3,True
18.0,Male,b8f4e21,0,30,left,1403,-12,True
18.0,Male,b8f4e21,0,31,right,1507,-1,False
18.0,Male,b8f4e21,0,32,left,1100,-3,True
18.0,Male,b8f4e21,0,33,right,867,4,True
18.0,Male,b8f4e21,0,34,right,763,7,True
18.0,Male,b8f4e21,0,35,left,1228,-1,True
18.0,Male,b8f4e21,0,36,right,812,18,True
18.0,Male,b8f4e21,0,37,right,1188,1,True
18.0,Male,b8f4e21,0,38,right,866,6,True
18.0,Male,b8f4e21,0,39,right,1067,15,True
18.0,Male,b8f4e21,0,40,left,940,-13,True
18.0,Male,b8f4e21,0,41,left,1203,6,False
18.0,Male,b8f4e21,0,42,left,1114,-6,True
18.0,Male,b8f4e21,0,43,right,996,8,True
18.0,Male,b8f4e21,0,44,right,1126,9,True
18.0,Male,b8f4e21,0,45,right,1069,2,True
18.0,Male,b8f4e21,0,46,right,1133,4,True
18.0,Male,b8f4e21,0,47,left,975,-6,True
18.0,Male,b8f4e21,0,48,right,611,10,True
18.0,Male,b8f4e21,0,49,left,1005,-2,True
18.0,Male,b8f4e21,0,50,left,1164,-10,True
18.0,Male,b8f4e21,0,51,left,1435,-5,True
18.0,Male,b8f4e21,0,52,right,1089,-1,False
18.0,Male,b8f4e21,0,53,left,1102,-9,True
18.0,Male,b8f4e21,0,54,left,1168,-6,True
18.0,Male,b8f4e21,0,55,right,1196,-1,False
18.0,Male,b8f4e21,0,56,left,1661,-3,True
18.0,Male,b8f4e21,0,57,left,1035,-1,True
18.0,Male,b8f4e21,0,58,left,1310,3,False
18.0,Male,b8f4e21,0,59,left,963,3,False
18.0,Male,b8f4e21,0,60,left,1317,-11,True
18.0,Male,b8f4e21,0,61,left,909,-1,True
18.0,Male,b8f4e21,0,62,left,1172,-2,True
18.0,Male,b8f4e21,0,63,left,1256,2,False
18.0,Male,b8f4e21,0,64,left,962,-13,True
18.0,Male,b8f4e21,0,65,left,981,5,False
18.0,Male,b8f4e21,0,66,right,1396,5,True
18.0,Male,b8f4e21,0,67,left,892,-9,True
18.0,Male,b8f4e21,0,68,right,838,6,True
18.0,Male,b8f4e21,0,69,right,714,11,True
18.0,Male,b8f4e21,0,70,right,741,10,True
18.0,Male,b8f4e21,0,71,left,741,-4,True
18.0,Male,b8f4e21,0,72,right,1235,8,True
18.0,Male,b8f4e21,0,73,left,901,-7,True
18.0,Male,b8f4e21,0,74,right,910,5,True
18.0,Male,b8f4e21,0,75,right,972,10,True
18.0,Male,b8f4e21,0,76,right,1077,9,True
18.0,Male,b8f4e21,0,77,left,773,-4,True
18.0,Male,b8f4e21,0,78,right,836,12,True
18.0,Male,b8f4e21,0,79,left,1110,4,False
18.0,Male,b8f4e21,0,80,left,894,-5,True
18.0,Male,b8f4e21,0,81,left,996,2,False
18.0,Male,b8f4e21,0,82,right,1404,13,True
18.0,Male,b8f4e21,0,83,right,1326,13,True
18.0,Male,b8f4e21,0,84,left,1348,-5,True
18.0,Male,b8f4e21,0,85,left,1669,1,False
18.0,Male,b8f4e21,0,86,right,1562,10,True
18.0,Male,b8f4e21,0,87,left,1250,-8,True
18.0,Male,b8f4e21,0,88,left,1612,-14,True
18.0,Male,b8f4e21,0,89,left,1803,-8,True
18.0,Male,b8f4e21,0,90,left,1174,-16,True
18.0,Male,b8f4e21,0,91,left,1179,-4,True
18.0,Male,b8f4e21,0,92,right,1277,14,True
18.0,Male,b8f4e21,0,93,right,1620,8,True
18.0,Male,b8f4e21,0,94,right,1385,14,True
18.0,Male,b8f4e21,0,95,left,1147,-10,True
18.0,Male,b8f4e21,0,96,right,1084,6,True
18.0,Male,b8f4e21,0,97,left,1362,-11,True
18.0,Male,b8f4e21,0,98,right,1412,8,True
18.0,Male,b8f4e21,0,99,left,1284,-14,True
18.0,Male,b8f4e21,1,0,left,1537,-2,True
18.0,Male,b8f4e21,1,1,left,951,-13,True
18.0,Male,b8f4e21,1,2,right,1093,1,True
18.0,Male,b8f4e21,1,3,left,1167,-2,True
18.0,Male,b8f4e21,1,4,left,930,-16,True
18.0,Male,b8f4e21,1,5,left,791,-11,True
18.0,Male,b8f4e21,1,6,left,859,-5,True
18.0,Male,b8f4e21,1,7,left,586,-13,True
18.0,Male,b8f4e21,1,8,right,1100,-1,False
18.0,Male,b8f4e21,1,9,left,1044,-2,True
18.0,Male,b8f4e21,1,10,left,1028,-2,True
18.0,Male,b8f4e21,1,11,left,1198,-1,True
18.0,Male,b8f4e21,1,12,right,840,4,True
18.0,Male,b8f4e21,1,13,left,1025,-11,True
18.0,Male,b8f4e21,1,14,left,1092,-2,True
18.0,Male,b8f4e21,1,15,right,947,7,True
18.0,Male,b8f4e21,1,16,right,1145,11,True
18.0,Male,b8f4e21,1,17,left,1358,-3,True
18.0,Male,b8f4e21,1,18,left,980,2,False
18.0,Male,b8f4e21,1,19,right,939,14,True
18.0,Male,b8f4e21,1,20,right,1270,3,True
18.0,Male,b8f4e21,1,21,left,1294,-9,True
18.0,Male,b8f4e21,1,22,left,902,-4,True
18.0,Male,b8f4e21,1,23,left,726,-7,True
18.0,Male,b8f4e21,1,24,right,774,14,True
18.0,Male,b8f4e21,1,25,left,2445,-2,True
18.0,Male,b8f4e21,1,26,left,1085,-10,True
18.0,Male,b8f4e21,1,27,right,967,7,True
18.0,Male,b8f4e21,1,28,left,2204,-7,True
18.0,Male,b8f4e21,1,29,left,980,-7,True
18.0,Male,b8f4e21,1,30,left,1695,-1,True
18.0,Male,b8f4e21,1,31,left,1418,5,False
18.0,Male,b8f4e21,1,32,right,1067,7,True
18.0,Male,b8f4e21,1,33,left,819,-13,True
18.0,Male,b8f4e21,1,34,left,780,-7,True
18.0,Male,b8f4e21,1,35,left,1348,-7,True
18.0,Male,b8f4e21,1,36,right,980,4,True
18.0,Male,b8f4e21,1,37,left,948,9,False
18.0,Male,b8f4e21,1,38,right,1043,6,True
18.0,Male,b8f4e21,1,39,right,1509,7,True
18.0,Male,b8f4e21,1,40,right,1846,3,True
18.0,Male,b8f4e21,1,41,right,774,7,True
18.0,Male,b8f4e21,1,42,left,655,-10,True
18.0,Male,b8f4e21,1,43,right,780,2,True
18.0,Male,b8f4e21,1,44,left,887,-8,True
18.0,Male,b8f4e21,1,45,left,735,-4,True
18.0,Male,b8f4e21,1,46,right,717,14,True
18.0,Male,b8f4e21,1,47,right,685,12,True
18.0,Male,b8f4e21,1,48,right,774,5,True
18.0,Male,b8f4e21,1,49,left,725,-4,True
18.0,Male,b8f4e21,1,50,right,1911,8,True
18.0,Male,b8f4e21,1,51,left,983,-1,True
18.0,Male,b8f4e21,1,52,right,726,-5,False
18.0,Male,b8f4e21,1,53,right,826,4,True
18.0,Male,b8f4e21,1,54,left,1982,-8,True
18.0,Male,b8f4e21,1,55,right,1358,-2,False
18.0,Male,b8f4e21,1,56,right,1478,9,True
18.0,Male,b8f4e21,1,57,right,1015,4,True
18.0,Male,b8f4e21,1,58,left,1326,-7,True
18.0,Male,b8f4e21,1,59,left,1214,-2,True
18.0,Male,b8f4e21,1,60,right,845,10,True
18.0,Male,b8f4e21,1,61,left,1261,-3,True
18.0,Male,b8f4e21,1,62,left,1542,-2,True
18.0,Male,b8f4e21,1,63,left,1158,-4,True
18.0,Male,b8f4e21,1,64,left,910,6,False
18.0,Male,b8f4e21,1,65,right,1006,7,True
18.0,Male,b8f4e21,1,66,left,1374,-8,True
18.0,Male,b8f4e21,1,67,right,1143,-3,False
18.0,Male,b8f4e21,1,68,left,981,-2,True
18.0,Male,b8f4e21,1,69,left,1180,-6,True
18.0,Male,b8f4e21,1,70,right,1511,4,True
18.0,Male,b8f4e21,1,71,right,1086,-6,False
18.0,Male,b8f4e21,1,72,left,949,-6,True
18.0,Male,b8f4e21,1,73,left,1367,-12,True
18.0,Male,b8f4e21,1,74,right,1038,9,True
18.0,Male,b8f4e21,1,75,left,1918,-3,True
18.0,Male,b8f4e21,1,76,right,1037,-6,False
18.0,Male,b8f4e21,1,77,left,1614,-3,True
18.0,Male,b8f4e21,1,78,left,1647,-7,True
18.0,Male,b8f4e21,1,79,left,1197,-9,True
18.0,Male,b8f4e21,1,80,left,885,-7,True
18.0,Male,b8f4e21,1,81,left,934,-1,True
18.0,Male,b8f4e21,1,82,right,1583,4,True
18.0,Male,b8f4e21,1,83,left,878,-3,True
18.0,Male,b8f4e21,1,84,right,1085,10,True
18.0,Male,b8f4e21,1,85,left,974,4,False
18.0,Male,b8f4e21,1,86,left,637,-14,True
18.0,Male,b8f4e21,1,87,right,621,12,True
18.0,Male,b8f4e21,1,88,right,806,3,True
18.0,Male,b8f4e21,1,89,right,734,11,True
18.0,Male,b8f4e21,1,90,right,741,6,True
18.0,Male,b8f4e21,1,91,left,1231,-10,True
18.0,Male,b8f4e21,1,92,left,1203,-7,True
18.0,Male,b8f4e21,1,93,left,822,-8,True
18.0,Male,b8f4e21,1,94,left,772,-2,True
18.0,Male,b8f4e21,1,95,right,983,3,True
18.0,Male,b8f4e21,1,96,right,733,6,True
18.0,Male,b8f4e21,1,97,left,781,-7,True
18.0,Male,b8f4e21,1,98,right,934,15,True
18.0,Male,b8f4e21,1,99,left,739,-3,True
18.0,Male,b8f4e21,2,0,left,1831,-4,True
18.0,Male,b8f4e21,2,1,right,1290,16,True
18.0,Male,b8f4e21,2,2,right,949,16,True
18.0,Male,b8f4e21,2,3,right,1788,2,True
18.0,Male,b8f4e21,2,4,left,1339,-12,True
18.0,Male,b8f4e21,2,5,left,1192,-8,True
18.0,Male,b8f4e21,2,6,left,1238,1,False
18.0,Male,b8f4e21,2,7,right,1274,2,True
18.0,Male,b8f4e21,2,8,right,1172,4,True
18.0,Male,b8f4e21,2,9,left,1323,-7,True
18.0,Male,b8f4e21,2,10,right,1118,14,True
18.0,Male,b8f4e21,2,11,left,1557,-6,True
18.0,Male,b8f4e21,2,12,left,1635,-14,True
18.0,Male,b8f4e21,2,13,right,1334,5,True
18.0,Male,b8f4e21,2,14,left,1045,-4,True
18.0,Male,b8f4e21,2,15,right,956,6,True
18.0,Male,b8f4e21,2,16,right,975,5,True
18.0,Male,b8f4e21,2,17,left,982,-7,True
18.0,Male,b8f4e21,2,18,left,818,-9,True
18.0,Male,b8f4e21,2,19,left,852,-4,True
18.0,Male,b8f4e21,2,20,left,708,-11,True
18.0,Male,b8f4e21,2,21,right,933,-3,False
18.0,Male,b8f4e21,2,22,left,842,-7,True
18.0,Male,b8f4e21,2,23,left,1765,-3,True
18.0,Male,b8f4e21,2,24,right,1964,12,True
18.0,Male,b8f4e21,2,25,right,1548,-3,False
18.0,Male,b8f4e21,2,26,right,1877,-9,False
18.0,Male,b8f4e21,2,27,right,773,16,True
18.0,Male,b8f4e21,2,28,left,836,-13,True
18.0,Male,b8f4e21,2,29,left,2259,4,False
18.0,Male,b8f4e21,2,30,right,1203,-3,False
18.0,Male,b8f4e21,2,31,left,1483,5,False
18.0,Male,b8f4e21,2,32,right,1636,-7,False
18.0,Male,b8f4e21,2,33,left,1081,-18,True
18.0,Male,b8f4e21,2,34,right,1037,6,True
18.0,Male,b8f4e21,2,35,right,1268,13,True
18.0,Male,b8f4e21,2,36,right,1370,11,True
18.0,Male,b8f4e21,2,37,right,1213,2,True
18.0,Male,b8f4e21,2,38,right,1180,14,True
18.0,Male,b8f4e21,2,39,left,1452,-9,True
18.0,Male,b8f4e21,2,40,left,1820,-14,True
18.0,Male,b8f4e21,2,41,left,3314,6,False
18.0,Male,b8f4e21,2,42,right,1540,-3,False
18.0,Male,b8f4e21,2,43,left,2371,-5,True
18.0,Male,b8f4e21,2,44,right,924,2,True
18.0,Male,b8f4e21,2,45,right,756,11,True
18.0,Male,b8f4e21,2,46,right,1421,11,True
18.0,Male,b8f4e21,2,47,left,2004,-9,True
18.0,Male,b8f4e21,2,48,right,1866,5,True
18.0,Male,b8f4e21,2,49,left,803,-7,True
18.0,Male,b8f4e21,2,50,right,1161,9,True
18.0,Male,b8f4e21,2,51,left,892,-12,True
18.0,Male,b8f4e21,2,52,left,1018,-15,True
18.0,Male,b8f4e21,2,53,left,1556,-3,True
18.0,Male,b8f4e21,2,54,left,653,-15,True
18.0,Male,b8f4e21,2,55,left,613,-14,True
18.0,Male,b8f4e21,2,56,left,781,-4,True
18.0,Male,b8f4e21,2,57,left,1012,-2,True
18.0,Male,b8f4e21,2,58,right,964,-5,False
18.0,Male,b8f4e21,2,59,left,1373,-1,True
18.0,Male,b8f4e21,2,60,left,701,5,False
18.0,Male,b8f4e21,2,61,right,1490,-11,False
18.0,Male,b8f4e21,2,62,right,836,7,True
18.0,Male,b8f4e21,2,63,left,1132,-1,True
18.0,Male,b8f4e21,2,64,right,2228,-5,False
18.0,Male,b8f4e21,2,65,right,1177,1,True
18.0,Male,b8f4e21,2,66,left,1963,-10,True
18.0,Male,b8f4e21,2,67,left,892,-7,True
18.0,Male,b8f4e21,2,68,right,861,10,True
18.0,Male,b8f4e21,2,69,right,1003,14,True
18.0,Male,b8f4e21,2,70,left,1238,-1,True
18.0,Male,b8f4e21,2,71,right,1140,11,True
18.0,Male,b8f4e21,2,72,left,925,-4,True
18.0,Male,b8f4e21,2,73,right,1323,-1,False
18.0,Male,b8f4e21,2,74,right,1092,-2,False
18.0,Male,b8f4e21,2,75,right,1028,11,True
18.0,Male,b8f4e21,2,76,right,986,10,True
18.0,Male,b8f4e21,2,77,right,1141,13,True
18.0,Male,b8f4e21,2,78,right,1323,5,True
18.0,Male,b8f4e21,2,79,right,1323,-5,False
18.0,Male,b8f4e21,2,80,right,1155,6,True
18.0,Male,b8f4e21,2,81,left,1220,-1,True
18.0,Male,b8f4e21,2,82,left,1365,-17,True
18.0,Male,b8f4e21,2,83,right,1741,4,True
18.0,Male,b8f4e21,2,84,right,1379,-3,False
18.0,Male,b8f4e21,2,85,left,836,-14,True
18.0,Male,b8f4e21,2,86,left,1369,-2,True
18.0,Male,b8f4e21,2,87,right,2221,-2,False
18.0,Male,b8f4e21,2,88,right,1092,8,True
18.0,Male,b8f4e21,2,89,left,1070,-16,True
18.0,Male,b8f4e21,2,90,left,1428,-2,True
18.0,Male,b8f4e21,2,91,right,1235,10,True
18.0,Male,b8f4e21,2,92,left,1084,3,False
18.0,Male,b8f4e21,2,93,left,843,-2,True
18.0,Male,b8f4e21,2,94,right,1002,1,True
18.0,Male,b8f4e21,2,95,right,837,-7,False
18.0,Male,b8f4e21,2,96,left,949,8,False
18.0,Male,b8f4e21,2,97,left,1484,2,False
18.0,Male,b8f4e21,2,98,left,1498,-2,True
18.0,Male,b8f4e21,2,99,right,1844,8,True
18.0,Male,b8f4e21,3,0,left,1221,2,False
18.0,Male,b8f4e21,3,1,left,1346,-5,True
18.0,Male,b8f4e21,3,2,right,1427,2,True
18.0,Male,b8f4e21,3,3,right,1209,4,True
18.0,Male,b8f4e21,3,4,left,1090,-14,True
18.0,Male,b8f4e21,3,5,right,999,-4,False
18.0,Male,b8f4e21,3,6,right,1403,9,True
18.0,Male,b8f4e21,3,7,left,1572,6,False
18.0,Male,b8f4e21,3,8,right,1459,3,True
18.0,Male,b8f4e21,3,9,left,923,1,False
18.0,Male,b8f4e21,3,10,left,1244,6,False
18.0,Male,b8f4e21,3,11,right,1453,10,True
18.0,Male,b8f4e21,3,12,right,1228,5,True
18.0,Male,b8f4e21,3,13,right,2099,-2,False
18.0,Male,b8f4e21,3,14,right,1285,11,True
18.0,Male,b8f4e21,3,15,right,1104,14,True
18.0,Male,b8f4e21,3,16,right,948,-1,False
18.0,Male,b8f4e21,3,17,right,1133,6,True
18.0,Male,b8f4e21,3,18,left,1021,5,False
18.0,Male,b8f4e21,3,19,left,1083,-3,True
18.0,Male,b8f4e21,3,20,right,1362,-3,False
18.0,Male,b8f4e21,3,21,left,949,-10,True
18.0,Male,b8f4e21,3,22,right,1428,6,True
18.0,Male,b8f4e21,3,23,left,1259,-1,True
18.0,Male,b8f4e21,3,24,left,1236,-4,True
18.0,Male,b8f4e21,3,25,right,1126,11,True
18.0,Male,b8f4e21,3,26,left,1237,4,False
18.0,Male,b8f4e21,3,27,right,827,15,True
18.0,Male,b8f4e21,3,28,left,2293,-6,True
18.0,Male,b8f4e21,3,29,right,1157,5,True
18.0,Male,b8f4e21,3,30,left,972,5,False
18.0,Male,b8f4e21,3,31,left,553,-5,True
18.0,Male,b8f4e21,3,32,right,775,-3,False
18.0,Male,b8f4e21,3,33,right,755,3,True
18.0,Male,b8f4e21,3,34,right,470,17,True
18.0,Male,b8f4e21,3,35,left,556,15,False
18.0,Male,b8f4e21,3,36,left,565,-12,True
18.0,Male,b8f4e21,3,37,left,517,6,False
18.0,Male,b8f4e21,3,38,left,533,-2,True
18.0,Male,b8f4e21,3,39,left,859,-8,True
18.0,Male,b8f4e21,3,40,right,1141,-4,False
18.0,Male,b8f4e21,3,41,left,922,2,False
